Brand_ID,CurrencyKey,UnitCost,Exch,EURO,SCD_EffectiveDate
ttoys0000028            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000029            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000030            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000031            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000032            ,7,11.6608,1.1,12.82688,10-01-2014
ttoys0000033            ,7,11.6608,1.1,12.82688,10-01-2014
ttoys0000034            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000035            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000036            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000037            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000038            ,7,12.6797,1.1,13.94767,10-01-2014
ttoys0000039            ,7,32.0634,1.1,35.26974,10-01-2014
ttoys0000040            ,7,32.0634,1.1,35.26974,10-01-2014
ttoys0000041            ,7,32.0634,1.1,35.26974,10-01-2014
ttoys0000042            ,7,32.0634,1.1,35.26974,10-01-2014
ttoys0000043            ,7,32.0634,1.1,35.26974,10-01-2014
ttoys0000044            ,7,32.0634,1.1,35.26974,10-01-2014
ttoys0000045            ,7,32.0634,1.1,35.26974,10-01-2014
ttoys0000046            ,7,36.3432,1.1,39.97752,10-01-2014
ttoys0000047            ,7,36.3432,1.1,39.97752,10-01-2014
ttoys0000048            ,7,36.3432,1.1,39.97752,10-01-2014
ttoys0000049            ,7,29.3818,1.1,32.31998,10-01-2014
ttoys0000050            ,7,29.3818,1.1,32.31998,10-01-2014
ttoys0000051            ,7,25.3062,1.1,27.83682,10-01-2014
ttoys0000052            ,7,22.8821,1.1,25.17031,10-01-2014
ttoys0000053            ,7,30.8558,1.1,33.94138,10-01-2014
ttoys0000054            ,7,38.714,1.1,42.5854,10-01-2014
ttoys0000055            ,7,29.9678,1.1,32.96458,10-01-2014
ttoys0000056            ,7,14.207,1.1,15.6277,10-01-2014
ttoys0000057            ,7,40.7296,1.1,44.80256,10-01-2014
ttoys0000058            ,7,19.4837,1.1,21.43207,10-01-2014
ttoys0000059            ,7,162.0021,1.1,178.20231,10-01-2014
ttoys0000060            ,7,20.2758,1.1,22.30338,10-01-2014
ttoys0000061            ,7,12.7714,1.1,14.04854,10-01-2014
ttoys0000062            ,7,12.7714,1.1,14.04854,10-01-2014
ttoys0000063            ,7,13.8873,1.1,15.27603,10-01-2014
ttoys0000064            ,7,15.3879,1.1,16.92669,10-01-2014
ttoys0000065            ,7,15.3879,1.1,16.92669,10-01-2014
ttoys0000066            ,7,15.3879,1.1,16.92669,10-01-2014
ttoys0000067            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000068            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000069            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000070            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000071            ,7,18.7684,1.1,20.64524,10-01-2014
ttoys0000072            ,7,17.8995,1.1,19.68945,10-01-2014
ttoys0000073            ,7,18.7684,1.1,20.64524,10-01-2014
ttoys0000074            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000075            ,7,17.8995,1.1,19.68945,10-01-2014
ttoys0000076            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000077            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000078            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000079            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000080            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000081            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000082            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000083            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000084            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000085            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000086            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000087            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000088            ,7,17.8995,1.1,19.68945,10-01-2014
ttoys0000089            ,7,17.8995,1.1,19.68945,10-01-2014
ttoys0000090            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000091            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000092            ,7,19.4636,1.1,21.40996,10-01-2014
ttoys0000093            ,7,11.774,1.1,12.9514,10-01-2014
ttoys0000094            ,7,13.3185,1.1,14.65035,10-01-2014
ttoys0000095            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000096            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000097            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000098            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000099            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000100            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000101            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000102            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000103            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000104            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000105            ,7,13.965,1.1,15.3615,10-01-2014
ttoys0000106            ,7,13.3185,1.1,14.65035,10-01-2014
ttoys0000107            ,7,13.965,1.1,15.3615,10-01-2014
ttoys0000108            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000109            ,7,13.3185,1.1,14.65035,10-01-2014
ttoys0000110            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000111            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000112            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000113            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000114            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000115            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000116            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000117            ,7,13.3185,1.1,14.65035,10-01-2014
ttoys0000118            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000119            ,7,14.4822,1.1,15.93042,10-01-2014
ttoys0000120            ,7,14.4822,1.1,15.93042,10-01-2014
litwr0000001            ,7,717.4997,1.1,789.24967,10-01-2014
litwr0000002            ,7,783.1624,1.1,861.47864,10-01-2014
litwr0000003            ,7,742.3411,1.1,816.57521,10-01-2014
litwr0000004            ,7,723.8632,1.1,796.24952,10-01-2014
litwr0000005            ,7,452.2436,1.1,497.46796,10-01-2014
litwr0000006            ,7,717.4997,1.1,789.24967,10-01-2014
litwr0000007            ,7,783.1624,1.1,861.47864,10-01-2014
litwr0000008            ,7,742.3411,1.1,816.57521,10-01-2014
litwr0000009            ,7,723.8632,1.1,796.24952,10-01-2014
litwr0000010            ,7,452.2436,1.1,497.46796,10-01-2014
litwr0000011            ,7,717.4997,1.1,789.24967,10-01-2014
litwr0000012            ,7,783.1624,1.1,861.47864,10-01-2014
litwr0000013            ,7,742.3411,1.1,816.57521,10-01-2014
litwr0000014            ,7,723.8632,1.1,796.24952,10-01-2014
litwr0000015            ,7,452.2436,1.1,497.46796,10-01-2014
litwr0000016            ,7,717.4997,1.1,789.24967,10-01-2014
litwr0000017            ,7,783.1624,1.1,861.47864,10-01-2014
litwr0000018            ,7,742.3411,1.1,816.57521,10-01-2014
litwr0000019            ,7,723.8632,1.1,796.24952,10-01-2014
litwr0000020            ,7,452.2436,1.1,497.46796,10-01-2014
ntrad0000028            ,7,780.4602,1.1,858.50622,10-01-2014
ntrad0000029            ,7,783.5135,1.1,861.86485,10-01-2014
ntrad0000030            ,7,742.7141,1.1,816.98551,10-01-2014
ntrad0000031            ,7,724.2716,1.1,796.69876,10-01-2014
ntrad0000032            ,7,452.652,1.1,497.9172,10-01-2014
ntrad0000033            ,7,780.4602,1.1,858.50622,10-01-2014
ntrad0000034            ,7,783.5135,1.1,861.86485,10-01-2014
ntrad0000035            ,7,742.7141,1.1,816.98551,10-01-2014
ntrad0000036            ,7,724.2716,1.1,796.69876,10-01-2014
ntrad0000037            ,7,452.652,1.1,497.9172,10-01-2014
ntrad0000038            ,7,780.4602,1.1,858.50622,10-01-2014
ntrad0000039            ,7,783.5135,1.1,861.86485,10-01-2014
ntrad0000040            ,7,742.7141,1.1,816.98551,10-01-2014
ntrad0000041            ,7,724.2716,1.1,796.69876,10-01-2014
ntrad0000042            ,7,452.652,1.1,497.9172,10-01-2014
ntrad0000043            ,7,780.4602,1.1,858.50622,10-01-2014
ntrad0000044            ,7,783.5135,1.1,861.86485,10-01-2014
ntrad0000045            ,7,742.7141,1.1,816.98551,10-01-2014
ntrad0000046            ,7,724.2716,1.1,796.69876,10-01-2014
ntrad0000047            ,7,452.652,1.1,497.9172,10-01-2014
ctoso0000122            ,7,717.4997,1.1,789.24967,10-01-2014
ctoso0000123            ,7,783.1624,1.1,861.47864,10-01-2014
ctoso0000124            ,7,742.3411,1.1,816.57521,10-01-2014
ctoso0000125            ,7,723.8632,1.1,796.24952,10-01-2014
ctoso0000126            ,7,452.2436,1.1,497.46796,10-01-2014
ctoso0000127            ,7,717.4997,1.1,789.24967,10-01-2014
ctoso0000128            ,7,783.1624,1.1,861.47864,10-01-2014
ctoso0000129            ,7,742.3411,1.1,816.57521,10-01-2014
ctoso0000130            ,7,723.8632,1.1,796.24952,10-01-2014
ctoso0000131            ,7,452.2436,1.1,497.46796,10-01-2014
ctoso0000132            ,7,717.4997,1.1,789.24967,10-01-2014
ctoso0000133            ,7,783.1624,1.1,861.47864,10-01-2014
ctoso0000134            ,7,742.3411,1.1,816.57521,10-01-2014
ctoso0000135            ,7,723.8632,1.1,796.24952,10-01-2014
ctoso0000136            ,7,452.2436,1.1,497.46796,10-01-2014
ctoso0000137            ,7,717.4997,1.1,789.24967,10-01-2014
ctoso0000138            ,7,783.1624,1.1,861.47864,10-01-2014
ctoso0000139            ,7,742.3411,1.1,816.57521,10-01-2014
ctoso0000140            ,7,723.8632,1.1,796.24952,10-01-2014
ctoso0000141            ,7,452.2436,1.1,497.46796,10-01-2014
ctoso0000142            ,7,717.4997,1.1,789.24967,10-01-2014
ctoso0000143            ,7,783.1624,1.1,861.47864,10-01-2014
ctoso0000144            ,7,742.3411,1.1,816.57521,10-01-2014
ctoso0000145            ,7,723.8632,1.1,796.24952,10-01-2014
ctoso0000146            ,7,452.2436,1.1,497.46796,10-01-2014
ctoso0000147            ,7,717.4997,1.1,789.24967,10-01-2014
ctoso0000148            ,7,783.1624,1.1,861.47864,10-01-2014
ctoso0000149            ,7,742.3411,1.1,816.57521,10-01-2014
ctoso0000150            ,7,723.8632,1.1,796.24952,10-01-2014
ctoso0000151            ,7,452.2436,1.1,497.46796,10-01-2014
fabrk0000200            ,7,865.7587,1.1,952.33457,10-01-2014
fabrk0000201            ,7,353.9801,1.1,389.37811,10-01-2014
fabrk0000202            ,7,201.304,1.1,221.4344,10-01-2014
fabrk0000203            ,7,135.8009,1.1,149.38099,10-01-2014
fabrk0000204            ,7,126.7529,1.1,139.42819,10-01-2014
fabrk0000205            ,7,58.8435,1.1,64.72785,10-01-2014
fabrk0000206            ,7,865.7587,1.1,952.33457,10-01-2014
fabrk0000207            ,7,353.9801,1.1,389.37811,10-01-2014
fabrk0000208            ,7,201.304,1.1,221.4344,10-01-2014
fabrk0000209            ,7,135.8009,1.1,149.38099,10-01-2014
fabrk0000210            ,7,126.7529,1.1,139.42819,10-01-2014
fabrk0000211            ,7,58.8435,1.1,64.72785,10-01-2014
fabrk0000212            ,7,865.7587,1.1,952.33457,10-01-2014
fabrk0000213            ,7,353.9801,1.1,389.37811,10-01-2014
fabrk0000214            ,7,201.304,1.1,221.4344,10-01-2014
fabrk0000215            ,7,135.8009,1.1,149.38099,10-01-2014
fabrk0000216            ,7,126.7529,1.1,139.42819,10-01-2014
fabrk0000217            ,7,58.8435,1.1,64.72785,10-01-2014
fabrk0000218            ,7,865.7587,1.1,952.33457,10-01-2014
fabrk0000219            ,7,353.9801,1.1,389.37811,10-01-2014
fabrk0000220            ,7,201.304,1.1,221.4344,10-01-2014
fabrk0000221            ,7,135.8009,1.1,149.38099,10-01-2014
fabrk0000222            ,7,126.7529,1.1,139.42819,10-01-2014
fabrk0000223            ,7,58.8435,1.1,64.72785,10-01-2014
fabrk0000224            ,7,865.7587,1.1,952.33457,10-01-2014
fabrk0000225            ,7,353.9801,1.1,389.37811,10-01-2014
fabrk0000226            ,7,201.304,1.1,221.4344,10-01-2014
fabrk0000227            ,7,135.8009,1.1,149.38099,10-01-2014
fabrk0000228            ,7,126.7529,1.1,139.42819,10-01-2014
fabrk0000229            ,7,58.8435,1.1,64.72785,10-01-2014
fabrk0000230            ,7,865.7587,1.1,952.33457,10-01-2014
fabrk0000231            ,7,353.9801,1.1,389.37811,10-01-2014
fabrk0000232            ,7,201.304,1.1,221.4344,10-01-2014
fabrk0000233            ,7,135.8009,1.1,149.38099,10-01-2014
fabrk0000234            ,7,126.7529,1.1,139.42819,10-01-2014
fabrk0000235            ,7,58.8435,1.1,64.72785,10-01-2014
fabrk0000236            ,7,865.7587,1.1,952.33457,10-01-2014
fabrk0000237            ,7,353.9801,1.1,389.37811,10-01-2014
fabrk0000238            ,7,201.304,1.1,221.4344,10-01-2014
fabrk0000239            ,7,135.8009,1.1,149.38099,10-01-2014
fabrk0000240            ,7,126.7529,1.1,139.42819,10-01-2014
fabrk0000241            ,7,58.8435,1.1,64.72785,10-01-2014
litwr0000137            ,7,941.4075,1.1,1035.54825,10-01-2014
litwr0000138            ,7,353.9801,1.1,389.37811,10-01-2014
litwr0000139            ,7,201.304,1.1,221.4344,10-01-2014
litwr0000140            ,7,135.8009,1.1,149.38099,10-01-2014
litwr0000141            ,7,126.7529,1.1,139.42819,10-01-2014
litwr0000142            ,7,58.8435,1.1,64.72785,10-01-2014
litwr0000143            ,7,941.4075,1.1,1035.54825,10-01-2014
litwr0000144            ,7,353.9801,1.1,389.37811,10-01-2014
litwr0000145            ,7,201.304,1.1,221.4344,10-01-2014
litwr0000146            ,7,135.8009,1.1,149.38099,10-01-2014
litwr0000147            ,7,126.7529,1.1,139.42819,10-01-2014
litwr0000148            ,7,58.8435,1.1,64.72785,10-01-2014
litwr0000149            ,7,941.4075,1.1,1035.54825,10-01-2014
litwr0000150            ,7,353.9801,1.1,389.37811,10-01-2014
litwr0000151            ,7,201.304,1.1,221.4344,10-01-2014
litwr0000152            ,7,135.8009,1.1,149.38099,10-01-2014
litwr0000153            ,7,126.7529,1.1,139.42819,10-01-2014
litwr0000154            ,7,58.8435,1.1,64.72785,10-01-2014
litwr0000155            ,7,941.4075,1.1,1035.54825,10-01-2014
litwr0000156            ,7,353.9801,1.1,389.37811,10-01-2014
litwr0000157            ,7,201.304,1.1,221.4344,10-01-2014
litwr0000158            ,7,135.8009,1.1,149.38099,10-01-2014
litwr0000159            ,7,126.7529,1.1,139.42819,10-01-2014
litwr0000160            ,7,58.8435,1.1,64.72785,10-01-2014
litwr0000161            ,7,941.4075,1.1,1035.54825,10-01-2014
litwr0000162            ,7,353.9801,1.1,389.37811,10-01-2014
litwr0000163            ,7,201.304,1.1,221.4344,10-01-2014
litwr0000164            ,7,135.8009,1.1,149.38099,10-01-2014
litwr0000165            ,7,126.7529,1.1,139.42819,10-01-2014
litwr0000166            ,7,58.8435,1.1,64.72785,10-01-2014
litwr0000167            ,7,941.4075,1.1,1035.54825,10-01-2014
litwr0000168            ,7,353.9801,1.1,389.37811,10-01-2014
litwr0000169            ,7,201.304,1.1,221.4344,10-01-2014
litwr0000170            ,7,135.8009,1.1,149.38099,10-01-2014
litwr0000171            ,7,126.7529,1.1,139.42819,10-01-2014
litwr0000172            ,7,58.8435,1.1,64.72785,10-01-2014
litwr0000173            ,7,865.7587,1.1,952.33457,10-01-2014
litwr0000174            ,7,353.9801,1.1,389.37811,10-01-2014
litwr0000175            ,7,201.304,1.1,221.4344,10-01-2014
litwr0000176            ,7,135.8009,1.1,149.38099,10-01-2014
litwr0000177            ,7,126.7529,1.1,139.42819,10-01-2014
litwr0000178            ,7,58.8435,1.1,64.72785,10-01-2014
litwr0000179            ,7,353.9801,1.1,389.37811,10-01-2014
litwr0000180            ,7,201.304,1.1,221.4344,10-01-2014
fabrk0000164            ,7,180.1711,1.1,198.18821,10-01-2014
fabrk0000165            ,7,78.7469,1.1,86.62159,10-01-2014
fabrk0000166            ,7,73.4945,1.1,80.84395,10-01-2014
fabrk0000167            ,7,63.372,1.1,69.7092,10-01-2014
fabrk0000168            ,7,45.267,1.1,49.7937,10-01-2014
fabrk0000169            ,7,43.0027,1.1,47.30297,10-01-2014
fabrk0000170            ,7,180.1711,1.1,198.18821,10-01-2014
fabrk0000171            ,7,78.7469,1.1,86.62159,10-01-2014
fabrk0000172            ,7,73.4945,1.1,80.84395,10-01-2014
fabrk0000173            ,7,63.372,1.1,69.7092,10-01-2014
fabrk0000174            ,7,45.267,1.1,49.7937,10-01-2014
fabrk0000175            ,7,43.0027,1.1,47.30297,10-01-2014
fabrk0000176            ,7,180.1711,1.1,198.18821,10-01-2014
fabrk0000177            ,7,78.7469,1.1,86.62159,10-01-2014
fabrk0000178            ,7,73.4945,1.1,80.84395,10-01-2014
fabrk0000179            ,7,63.372,1.1,69.7092,10-01-2014
fabrk0000180            ,7,45.267,1.1,49.7937,10-01-2014
fabrk0000181            ,7,43.0027,1.1,47.30297,10-01-2014
fabrk0000182            ,7,180.1711,1.1,198.18821,10-01-2014
fabrk0000183            ,7,78.7469,1.1,86.62159,10-01-2014
fabrk0000184            ,7,73.4945,1.1,80.84395,10-01-2014
fabrk0000185            ,7,63.372,1.1,69.7092,10-01-2014
fabrk0000186            ,7,45.267,1.1,49.7937,10-01-2014
fabrk0000187            ,7,43.0027,1.1,47.30297,10-01-2014
fabrk0000188            ,7,180.1711,1.1,198.18821,10-01-2014
fabrk0000189            ,7,78.7469,1.1,86.62159,10-01-2014
fabrk0000190            ,7,73.4945,1.1,80.84395,10-01-2014
fabrk0000191            ,7,63.372,1.1,69.7092,10-01-2014
fabrk0000192            ,7,45.267,1.1,49.7937,10-01-2014
fabrk0000193            ,7,43.0027,1.1,47.30297,10-01-2014
fabrk0000194            ,7,180.1711,1.1,198.18821,10-01-2014
fabrk0000195            ,7,78.7469,1.1,86.62159,10-01-2014
fabrk0000196            ,7,73.4945,1.1,80.84395,10-01-2014
fabrk0000197            ,7,63.372,1.1,69.7092,10-01-2014
fabrk0000198            ,7,45.267,1.1,49.7937,10-01-2014
fabrk0000199            ,7,43.0027,1.1,47.30297,10-01-2014
litwr0000181            ,7,195.9142,1.1,215.50562,10-01-2014
litwr0000182            ,7,78.7469,1.1,86.62159,10-01-2014
litwr0000183            ,7,73.4945,1.1,80.84395,10-01-2014
litwr0000184            ,7,63.372,1.1,69.7092,10-01-2014
litwr0000185            ,7,45.267,1.1,49.7937,10-01-2014
litwr0000186            ,7,43.0027,1.1,47.30297,10-01-2014
litwr0000187            ,7,195.9142,1.1,215.50562,10-01-2014
litwr0000188            ,7,78.7469,1.1,86.62159,10-01-2014
litwr0000189            ,7,73.4945,1.1,80.84395,10-01-2014
litwr0000190            ,7,63.372,1.1,69.7092,10-01-2014
litwr0000191            ,7,45.267,1.1,49.7937,10-01-2014
litwr0000192            ,7,43.0027,1.1,47.30297,10-01-2014
litwr0000193            ,7,195.9142,1.1,215.50562,10-01-2014
litwr0000194            ,7,78.7469,1.1,86.62159,10-01-2014
litwr0000195            ,7,73.4945,1.1,80.84395,10-01-2014
litwr0000196            ,7,63.372,1.1,69.7092,10-01-2014
litwr0000197            ,7,45.267,1.1,49.7937,10-01-2014
litwr0000198            ,7,43.0027,1.1,47.30297,10-01-2014
litwr0000199            ,7,195.9142,1.1,215.50562,10-01-2014
litwr0000200            ,7,78.7469,1.1,86.62159,10-01-2014
litwr0000201            ,7,73.4945,1.1,80.84395,10-01-2014
litwr0000202            ,7,63.372,1.1,69.7092,10-01-2014
litwr0000203            ,7,45.267,1.1,49.7937,10-01-2014
litwr0000204            ,7,43.0027,1.1,47.30297,10-01-2014
litwr0000205            ,7,195.9142,1.1,215.50562,10-01-2014
litwr0000206            ,7,78.7469,1.1,86.62159,10-01-2014
litwr0000207            ,7,73.4945,1.1,80.84395,10-01-2014
litwr0000208            ,7,63.372,1.1,69.7092,10-01-2014
litwr0000209            ,7,45.267,1.1,49.7937,10-01-2014
litwr0000210            ,7,43.0027,1.1,47.30297,10-01-2014
litwr0000211            ,7,195.9142,1.1,215.50562,10-01-2014
litwr0000212            ,7,78.7469,1.1,86.62159,10-01-2014
litwr0000213            ,7,73.4945,1.1,80.84395,10-01-2014
litwr0000214            ,7,63.372,1.1,69.7092,10-01-2014
litwr0000215            ,7,45.267,1.1,49.7937,10-01-2014
litwr0000216            ,7,43.0027,1.1,47.30297,10-01-2014
ctoso0000152            ,7,180.1711,1.1,198.18821,10-01-2014
ctoso0000153            ,7,78.7469,1.1,86.62159,10-01-2014
ctoso0000154            ,7,73.4945,1.1,80.84395,10-01-2014
ctoso0000155            ,7,63.372,1.1,69.7092,10-01-2014
ctoso0000156            ,7,45.267,1.1,49.7937,10-01-2014
ctoso0000157            ,7,43.0027,1.1,47.30297,10-01-2014
ctoso0000158            ,7,180.1711,1.1,198.18821,10-01-2014
ctoso0000159            ,7,78.7469,1.1,86.62159,10-01-2014
ctoso0000160            ,7,73.4945,1.1,80.84395,10-01-2014
ctoso0000161            ,7,63.372,1.1,69.7092,10-01-2014
ctoso0000162            ,7,45.267,1.1,49.7937,10-01-2014
ctoso0000163            ,7,43.0027,1.1,47.30297,10-01-2014
ctoso0000164            ,7,180.1711,1.1,198.18821,10-01-2014
ctoso0000165            ,7,78.7469,1.1,86.62159,10-01-2014
ctoso0000166            ,7,73.4945,1.1,80.84395,10-01-2014
ctoso0000167            ,7,63.372,1.1,69.7092,10-01-2014
ctoso0000168            ,7,45.267,1.1,49.7937,10-01-2014
ctoso0000169            ,7,43.0027,1.1,47.30297,10-01-2014
ctoso0000170            ,7,180.1711,1.1,198.18821,10-01-2014
ctoso0000171            ,7,78.7469,1.1,86.62159,10-01-2014
ctoso0000172            ,7,73.4945,1.1,80.84395,10-01-2014
ctoso0000173            ,7,63.372,1.1,69.7092,10-01-2014
ctoso0000174            ,7,45.267,1.1,49.7937,10-01-2014
ctoso0000175            ,7,43.0027,1.1,47.30297,10-01-2014
ctoso0000176            ,7,180.1711,1.1,198.18821,10-01-2014
ctoso0000177            ,7,78.7469,1.1,86.62159,10-01-2014
ctoso0000178            ,7,73.4945,1.1,80.84395,10-01-2014
ctoso0000179            ,7,63.372,1.1,69.7092,10-01-2014
ctoso0000180            ,7,45.267,1.1,49.7937,10-01-2014
ctoso0000181            ,7,43.0027,1.1,47.30297,10-01-2014
ctoso0000182            ,7,433.9343,1.1,477.32773,10-01-2014
ctoso0000183            ,7,345.5121,1.1,380.06331,10-01-2014
ctoso0000184            ,7,322.9867,1.1,355.28537,10-01-2014
ctoso0000185            ,7,229.9665,1.1,252.96315,10-01-2014
ctoso0000186            ,7,116.5682,1.1,128.22502,10-01-2014
ctoso0000187            ,7,433.9343,1.1,477.32773,10-01-2014
ctoso0000188            ,7,345.5121,1.1,380.06331,10-01-2014
ctoso0000189            ,7,322.9867,1.1,355.28537,10-01-2014
ctoso0000190            ,7,229.9665,1.1,252.96315,10-01-2014
ctoso0000191            ,7,116.5682,1.1,128.22502,10-01-2014
ctoso0000192            ,7,433.9343,1.1,477.32773,10-01-2014
ctoso0000193            ,7,345.5121,1.1,380.06331,10-01-2014
ctoso0000194            ,7,322.9867,1.1,355.28537,10-01-2014
ctoso0000195            ,7,229.9665,1.1,252.96315,10-01-2014
ctoso0000196            ,7,116.5682,1.1,128.22502,10-01-2014
ctoso0000197            ,7,433.9343,1.1,477.32773,10-01-2014
ctoso0000198            ,7,345.5121,1.1,380.06331,10-01-2014
ctoso0000199            ,7,322.9867,1.1,355.28537,10-01-2014
ctoso0000200            ,7,229.9665,1.1,252.96315,10-01-2014
ctoso0000201            ,7,116.5682,1.1,128.22502,10-01-2014
ctoso0000202            ,7,433.9343,1.1,477.32773,10-01-2014
ctoso0000203            ,7,345.5121,1.1,380.06331,10-01-2014
ctoso0000204            ,7,322.9867,1.1,355.28537,10-01-2014
ctoso0000205            ,7,229.9665,1.1,252.96315,10-01-2014
ctoso0000206            ,7,116.5682,1.1,128.22502,10-01-2014
ctoso0000207            ,7,433.9343,1.1,477.32773,10-01-2014
ctoso0000208            ,7,345.5121,1.1,380.06331,10-01-2014
ctoso0000209            ,7,322.9867,1.1,355.28537,10-01-2014
ctoso0000210            ,7,229.9665,1.1,252.96315,10-01-2014
ctoso0000211            ,7,116.5682,1.1,128.22502,10-01-2014
ctoso0000212            ,7,345.5121,1.1,380.06331,10-01-2014
ctoso0000213            ,7,468.0805,1.1,514.88855,10-01-2014
ctoso0000214            ,7,293.7276,1.1,323.10036,10-01-2014
ctoso0000215            ,7,181.7072,1.1,199.87792,10-01-2014
ctoso0000216            ,7,73.7875,1.1,81.16625,10-01-2014
ctoso0000217            ,7,67.4476,1.1,74.19236,10-01-2014
ctoso0000218            ,7,58.808,1.1,64.6888,10-01-2014
ctoso0000219            ,7,468.0805,1.1,514.88855,10-01-2014
ctoso0000220            ,7,293.7276,1.1,323.10036,10-01-2014
ctoso0000221            ,7,181.7072,1.1,199.87792,10-01-2014
ctoso0000222            ,7,73.7875,1.1,81.16625,10-01-2014
ctoso0000223            ,7,67.4476,1.1,74.19236,10-01-2014
ctoso0000224            ,7,58.808,1.1,64.6888,10-01-2014
ctoso0000225            ,7,468.0805,1.1,514.88855,10-01-2014
ctoso0000226            ,7,293.7276,1.1,323.10036,10-01-2014
ctoso0000227            ,7,181.7072,1.1,199.87792,10-01-2014
ctoso0000228            ,7,73.7875,1.1,81.16625,10-01-2014
ctoso0000229            ,7,67.4476,1.1,74.19236,10-01-2014
ctoso0000230            ,7,58.808,1.1,64.6888,10-01-2014
ctoso0000231            ,7,468.0805,1.1,514.88855,10-01-2014
ctoso0000232            ,7,293.7276,1.1,323.10036,10-01-2014
ctoso0000233            ,7,181.7072,1.1,199.87792,10-01-2014
ctoso0000234            ,7,73.7875,1.1,81.16625,10-01-2014
ctoso0000235            ,7,67.4476,1.1,74.19236,10-01-2014
ctoso0000236            ,7,58.808,1.1,64.6888,10-01-2014
advwk0000129            ,7,446.4101,1.1,491.05111,10-01-2014
advwk0000130            ,7,293.7276,1.1,323.10036,10-01-2014
advwk0000131            ,7,181.7072,1.1,199.87792,10-01-2014
advwk0000132            ,7,73.7875,1.1,81.16625,10-01-2014
advwk0000133            ,7,67.4476,1.1,74.19236,10-01-2014
advwk0000134            ,7,58.808,1.1,64.6888,10-01-2014
advwk0000135            ,7,446.4101,1.1,491.05111,10-01-2014
advwk0000136            ,7,293.7276,1.1,323.10036,10-01-2014
advwk0000137            ,7,181.7072,1.1,199.87792,10-01-2014
advwk0000138            ,7,73.7875,1.1,81.16625,10-01-2014
advwk0000139            ,7,67.4476,1.1,74.19236,10-01-2014
advwk0000140            ,7,58.808,1.1,64.6888,10-01-2014
advwk0000141            ,7,446.4101,1.1,491.05111,10-01-2014
advwk0000142            ,7,293.7276,1.1,323.10036,10-01-2014
advwk0000143            ,7,181.7072,1.1,199.87792,10-01-2014
advwk0000144            ,7,73.7875,1.1,81.16625,10-01-2014
advwk0000145            ,7,67.4476,1.1,74.19236,10-01-2014
advwk0000146            ,7,58.808,1.1,64.6888,10-01-2014
advwk0000147            ,7,446.4101,1.1,491.05111,10-01-2014
advwk0000148            ,7,293.7276,1.1,323.10036,10-01-2014
advwk0000149            ,7,181.7072,1.1,199.87792,10-01-2014
advwk0000150            ,7,73.7875,1.1,81.16625,10-01-2014
