DateSK	DateAK	DatetimeAK	CalendarYear	CalendarYearLabel	CalendarQuarter	CalendarYearQuarter	CalendarQuarterLabel	CalendarMonth	CalendarYearMonth	CalendarMonthLabel	CalendarMonthAbbreviation	DayNumberOfYear	CalendarYearDay	CalendarWeek	CalendarWeekLabel	CalendarYearWeek	CalendarDayOfWeek	CalendarDayOfWeekLabel	IsWorkDay	NorthAmericaSeason	EuropeSeason	AsiaSeason
20050525	25-05-2005	25-05-2005 12:00:00 AM	2005	2005	2	200502	Q2	5	200505	May	May	145	2005145	22	22	200522	4	Wed	1	None	None	Tax Time/Summer
20050526	26-05-2005	26-05-2005 12:00:00 AM	2005	2005	2	200502	Q2	5	200505	May	May	146	2005146	22	22	200522	5	Thu	1	None	None	Tax Time/Summer
20050527	27-05-2005	27-05-2005 12:00:00 AM	2005	2005	2	200502	Q2	5	200505	May	May	147	2005147	22	22	200522	6	Fri	1	None	None	Tax Time/Summer
20050528	28-05-2005	28-05-2005 12:00:00 AM	2005	2005	2	200502	Q2	5	200505	May	May	148	2005148	22	22	200522	7	Sat	0	None	None	Tax Time/Summer
20050529	29-05-2005	29-05-2005 12:00:00 AM	2005	2005	2	200502	Q2	5	200505	May	May	149	2005149	23	23	200523	1	Sun	0	None	None	Tax Time/Summer
20050530	30-05-2005	30-05-2005 12:00:00 AM	2005	2005	2	200502	Q2	5	200505	May	May	150	2005150	23	23	200523	2	Mon	1	None	None	Tax Time/Summer
20050531	31-05-2005	31-05-2005 12:00:00 AM	2005	2005	2	200502	Q2	5	200505	May	May	151	2005151	23	23	200523	3	Tue	1	None	None	Tax Time/Summer
20050601	01-06-2005	01-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	152	2005152	23	23	200523	4	Wed	1	None	None	None
20050602	02-06-2005	02-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	153	2005153	23	23	200523	5	Thu	1	None	None	None
20050603	03-06-2005	03-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	154	2005154	23	23	200523	6	Fri	1	None	None	None
20050604	04-06-2005	04-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	155	2005155	23	23	200523	7	Sat	0	None	None	None
20050605	05-06-2005	05-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	156	2005156	24	24	200524	1	Sun	0	None	None	None
20050606	06-06-2005	06-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	157	2005157	24	24	200524	2	Mon	1	None	None	None
20050607	07-06-2005	07-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	158	2005158	24	24	200524	3	Tue	1	None	None	None
20050608	08-06-2005	08-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	159	2005159	24	24	200524	4	Wed	1	None	None	None
20050609	09-06-2005	09-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	160	2005160	24	24	200524	5	Thu	1	None	None	None
20050610	10-06-2005	10-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	161	2005161	24	24	200524	6	Fri	1	None	None	None
20050611	11-06-2005	11-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	162	2005162	24	24	200524	7	Sat	0	None	None	None
20050612	12-06-2005	12-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	163	2005163	25	25	200525	1	Sun	0	None	None	None
20050613	13-06-2005	13-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	164	2005164	25	25	200525	2	Mon	1	None	None	None
20050614	14-06-2005	14-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	165	2005165	25	25	200525	3	Tue	1	None	None	None
20050615	15-06-2005	15-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	166	2005166	25	25	200525	4	Wed	1	None	None	None
20050616	16-06-2005	16-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	167	2005167	25	25	200525	5	Thu	1	None	None	None
20050617	17-06-2005	17-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	168	2005168	25	25	200525	6	Fri	1	None	None	None
20050618	18-06-2005	18-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	169	2005169	25	25	200525	7	Sat	0	None	None	None
20050619	19-06-2005	19-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	170	2005170	26	26	200526	1	Sun	0	None	None	None
20050620	20-06-2005	20-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	171	2005171	26	26	200526	2	Mon	1	None	None	None
20050621	21-06-2005	21-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	172	2005172	26	26	200526	3	Tue	1	None	None	None
20050622	22-06-2005	22-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	173	2005173	26	26	200526	4	Wed	1	None	None	None
20050623	23-06-2005	23-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	174	2005174	26	26	200526	5	Thu	1	None	None	None
20050624	24-06-2005	24-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	175	2005175	26	26	200526	6	Fri	1	None	None	None
20050625	25-06-2005	25-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	176	2005176	26	26	200526	7	Sat	0	None	None	None
20050626	26-06-2005	26-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	177	2005177	27	27	200527	1	Sun	0	None	None	None
20050627	27-06-2005	27-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	178	2005178	27	27	200527	2	Mon	1	None	None	None
20050628	28-06-2005	28-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	179	2005179	27	27	200527	3	Tue	1	None	None	None
20050629	29-06-2005	29-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	180	2005180	27	27	200527	4	Wed	1	None	None	None
20050630	30-06-2005	30-06-2005 12:00:00 AM	2005	2005	2	200502	Q2	6	200506	June	Jun	181	2005181	27	27	200527	5	Thu	1	None	None	None
20050701	01-07-2005	01-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	182	2005182	27	27	200527	6	Fri	1	Back to School	Back to School	None
20050702	02-07-2005	02-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	183	2005183	27	27	200527	7	Sat	0	Back to School	Back to School	None
20050703	03-07-2005	03-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	184	2005184	28	28	200528	1	Sun	0	Back to School	Back to School	None
20050704	04-07-2005	04-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	185	2005185	28	28	200528	2	Mon	1	Back to School	Back to School	None
20050705	05-07-2005	05-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	186	2005186	28	28	200528	3	Tue	1	Back to School	Back to School	None
20050706	06-07-2005	06-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	187	2005187	28	28	200528	4	Wed	1	Back to School	Back to School	None
20050707	07-07-2005	07-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	188	2005188	28	28	200528	5	Thu	1	Back to School	Back to School	None
20050708	08-07-2005	08-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	189	2005189	28	28	200528	6	Fri	1	Back to School	Back to School	None
20050709	09-07-2005	09-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	190	2005190	28	28	200528	7	Sat	0	Back to School	Back to School	None
20050710	10-07-2005	10-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	191	2005191	29	29	200529	1	Sun	0	Back to School	Back to School	None
20050711	11-07-2005	11-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	192	2005192	29	29	200529	2	Mon	1	Back to School	Back to School	None
20050712	12-07-2005	12-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	193	2005193	29	29	200529	3	Tue	1	Back to School	Back to School	None
20050713	13-07-2005	13-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	194	2005194	29	29	200529	4	Wed	1	Back to School	Back to School	None
20050714	14-07-2005	14-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	195	2005195	29	29	200529	5	Thu	1	Back to School	Back to School	None
20050715	15-07-2005	15-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	196	2005196	29	29	200529	6	Fri	1	Back to School	Back to School	None
20050716	16-07-2005	16-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	197	2005197	29	29	200529	7	Sat	0	Back to School	Back to School	None
20050717	17-07-2005	17-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	198	2005198	30	30	200530	1	Sun	0	Back to School	Back to School	None
20050718	18-07-2005	18-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	199	2005199	30	30	200530	2	Mon	1	Back to School	Back to School	None
20050719	19-07-2005	19-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	200	2005200	30	30	200530	3	Tue	1	Back to School	Back to School	None
20050720	20-07-2005	20-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	201	2005201	30	30	200530	4	Wed	1	Back to School	Back to School	None
20050721	21-07-2005	21-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	202	2005202	30	30	200530	5	Thu	1	Back to School	Back to School	None
20050722	22-07-2005	22-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	203	2005203	30	30	200530	6	Fri	1	Back to School	Back to School	None
20050723	23-07-2005	23-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	204	2005204	30	30	200530	7	Sat	0	Back to School	Back to School	None
20050724	24-07-2005	24-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	205	2005205	31	31	200531	1	Sun	0	Back to School	Back to School	None
20050725	25-07-2005	25-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	206	2005206	31	31	200531	2	Mon	1	Back to School	Back to School	None
20050726	26-07-2005	26-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	207	2005207	31	31	200531	3	Tue	1	Back to School	Back to School	None
20050727	27-07-2005	27-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	208	2005208	31	31	200531	4	Wed	1	Back to School	Back to School	None
20050728	28-07-2005	28-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	209	2005209	31	31	200531	5	Thu	1	Back to School	Back to School	None
20050729	29-07-2005	29-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	210	2005210	31	31	200531	6	Fri	1	Back to School	Back to School	None
20050730	30-07-2005	30-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	211	2005211	31	31	200531	7	Sat	0	Back to School	Back to School	None
20050731	31-07-2005	31-07-2005 12:00:00 AM	2005	2005	3	200503	Q3	7	200507	July	Jul	212	2005212	32	32	200532	1	Sun	0	Back to School	Back to School	None
20050801	01-08-2005	01-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	213	2005213	32	32	200532	2	Mon	1	Back to School	Back to School	None
20050802	02-08-2005	02-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	214	2005214	32	32	200532	3	Tue	1	Back to School	Back to School	None
20050803	03-08-2005	03-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	215	2005215	32	32	200532	4	Wed	1	Back to School	Back to School	None
20050804	04-08-2005	04-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	216	2005216	32	32	200532	5	Thu	1	Back to School	Back to School	None
20050805	05-08-2005	05-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	217	2005217	32	32	200532	6	Fri	1	Back to School	Back to School	None
20050806	06-08-2005	06-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	218	2005218	32	32	200532	7	Sat	0	Back to School	Back to School	None
20050807	07-08-2005	07-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	219	2005219	33	33	200533	1	Sun	0	Back to School	Back to School	None
20050808	08-08-2005	08-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	220	2005220	33	33	200533	2	Mon	1	Back to School	Back to School	None
20050809	09-08-2005	09-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	221	2005221	33	33	200533	3	Tue	1	Back to School	Back to School	None
20050810	10-08-2005	10-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	222	2005222	33	33	200533	4	Wed	1	Back to School	Back to School	None
20050811	11-08-2005	11-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	223	2005223	33	33	200533	5	Thu	1	Back to School	Back to School	None
20050812	12-08-2005	12-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	224	2005224	33	33	200533	6	Fri	1	Back to School	Back to School	None
20050813	13-08-2005	13-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	225	2005225	33	33	200533	7	Sat	0	Back to School	Back to School	None
20050814	14-08-2005	14-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	226	2005226	34	34	200534	1	Sun	0	Back to School	Back to School	None
20050815	15-08-2005	15-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	227	2005227	34	34	200534	2	Mon	1	Back to School	Back to School	None
20050816	16-08-2005	16-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	228	2005228	34	34	200534	3	Tue	1	Back to School	Back to School	None
20050817	17-08-2005	17-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	229	2005229	34	34	200534	4	Wed	1	Back to School	Back to School	None
20050818	18-08-2005	18-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	230	2005230	34	34	200534	5	Thu	1	Back to School	Back to School	None
20050819	19-08-2005	19-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	231	2005231	34	34	200534	6	Fri	1	Back to School	Back to School	None
20050820	20-08-2005	20-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	232	2005232	34	34	200534	7	Sat	0	Back to School	Back to School	None
20050821	21-08-2005	21-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	233	2005233	35	35	200535	1	Sun	0	Back to School	Back to School	None
20050822	22-08-2005	22-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	234	2005234	35	35	200535	2	Mon	1	Back to School	Back to School	None
20050823	23-08-2005	23-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	235	2005235	35	35	200535	3	Tue	1	Back to School	Back to School	None
20050824	24-08-2005	24-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	236	2005236	35	35	200535	4	Wed	1	Back to School	Back to School	None
20050825	25-08-2005	25-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	237	2005237	35	35	200535	5	Thu	1	Back to School	Back to School	None
20050826	26-08-2005	26-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	238	2005238	35	35	200535	6	Fri	1	Back to School	Back to School	None
20050827	27-08-2005	27-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	239	2005239	35	35	200535	7	Sat	0	Back to School	Back to School	None
20050828	28-08-2005	28-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	240	2005240	36	36	200536	1	Sun	0	Back to School	Back to School	None
20050829	29-08-2005	29-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	241	2005241	36	36	200536	2	Mon	1	Back to School	Back to School	None
20050830	30-08-2005	30-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	242	2005242	36	36	200536	3	Tue	1	Back to School	Back to School	None
20050831	31-08-2005	31-08-2005 12:00:00 AM	2005	2005	3	200503	Q3	8	200508	August	Aug	243	2005243	36	36	200536	4	Wed	1	Back to School	Back to School	None
20050901	01-09-2005	01-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	244	2005244	36	36	200536	5	Thu	1	Back to School	None	None
20050902	02-09-2005	02-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	245	2005245	36	36	200536	6	Fri	1	Back to School	None	None
20050903	03-09-2005	03-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	246	2005246	36	36	200536	7	Sat	0	Back to School	None	None
20050904	04-09-2005	04-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	247	2005247	37	37	200537	1	Sun	0	Back to School	None	None
20050905	05-09-2005	05-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	248	2005248	37	37	200537	2	Mon	1	Back to School	None	None
20050906	06-09-2005	06-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	249	2005249	37	37	200537	3	Tue	1	Back to School	None	None
20050907	07-09-2005	07-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	250	2005250	37	37	200537	4	Wed	1	Back to School	None	None
20050908	08-09-2005	08-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	251	2005251	37	37	200537	5	Thu	1	Back to School	None	None
20050909	09-09-2005	09-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	252	2005252	37	37	200537	6	Fri	1	Back to School	None	None
20050910	10-09-2005	10-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	253	2005253	37	37	200537	7	Sat	0	Back to School	None	None
20050911	11-09-2005	11-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	254	2005254	38	38	200538	1	Sun	0	Back to School	None	None
20050912	12-09-2005	12-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	255	2005255	38	38	200538	2	Mon	1	Back to School	None	None
20050913	13-09-2005	13-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	256	2005256	38	38	200538	3	Tue	1	Back to School	None	None
20050914	14-09-2005	14-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	257	2005257	38	38	200538	4	Wed	1	Back to School	None	None
20050915	15-09-2005	15-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	258	2005258	38	38	200538	5	Thu	1	Back to School	None	None
20050916	16-09-2005	16-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	259	2005259	38	38	200538	6	Fri	1	Back to School	None	None
20050917	17-09-2005	17-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	260	2005260	38	38	200538	7	Sat	0	Back to School	None	None
20050918	18-09-2005	18-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	261	2005261	39	39	200539	1	Sun	0	Back to School	None	None
20050919	19-09-2005	19-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	262	2005262	39	39	200539	2	Mon	1	Back to School	None	None
20050920	20-09-2005	20-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	263	2005263	39	39	200539	3	Tue	1	Back to School	None	None
20050921	21-09-2005	21-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	264	2005264	39	39	200539	4	Wed	1	Back to School	None	None
20050922	22-09-2005	22-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	265	2005265	39	39	200539	5	Thu	1	Back to School	None	None
20050923	23-09-2005	23-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	266	2005266	39	39	200539	6	Fri	1	Back to School	None	None
20050924	24-09-2005	24-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	267	2005267	39	39	200539	7	Sat	0	Back to School	None	None
20050925	25-09-2005	25-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	268	2005268	40	40	200540	1	Sun	0	Back to School	None	None
20050926	26-09-2005	26-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	269	2005269	40	40	200540	2	Mon	1	Back to School	None	None
20050927	27-09-2005	27-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	270	2005270	40	40	200540	3	Tue	1	Back to School	None	None
20050928	28-09-2005	28-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	271	2005271	40	40	200540	4	Wed	1	Back to School	None	None
20050929	29-09-2005	29-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	272	2005272	40	40	200540	5	Thu	1	Back to School	None	None
20050930	30-09-2005	30-09-2005 12:00:00 AM	2005	2005	3	200503	Q3	9	200509	September	Sep	273	2005273	40	40	200540	6	Fri	1	Back to School	None	None
20051001	01-10-2005	01-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	274	2005274	40	40	200540	7	Sat	0	None	Holiday	None
20051002	02-10-2005	02-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	275	2005275	41	41	200541	1	Sun	0	None	Holiday	None
20051003	03-10-2005	03-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	276	2005276	41	41	200541	2	Mon	1	None	Holiday	None
20051004	04-10-2005	04-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	277	2005277	41	41	200541	3	Tue	1	None	Holiday	None
20051005	05-10-2005	05-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	278	2005278	41	41	200541	4	Wed	1	None	Holiday	None
20051006	06-10-2005	06-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	279	2005279	41	41	200541	5	Thu	1	None	Holiday	None
20051007	07-10-2005	07-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	280	2005280	41	41	200541	6	Fri	1	None	Holiday	None
20051008	08-10-2005	08-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	281	2005281	41	41	200541	7	Sat	0	None	Holiday	None
20051009	09-10-2005	09-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	282	2005282	42	42	200542	1	Sun	0	None	Holiday	None
20051010	10-10-2005	10-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	283	2005283	42	42	200542	2	Mon	1	None	Holiday	None
20051011	11-10-2005	11-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	284	2005284	42	42	200542	3	Tue	1	None	Holiday	None
20051012	12-10-2005	12-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	285	2005285	42	42	200542	4	Wed	1	None	Holiday	None
20051013	13-10-2005	13-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	286	2005286	42	42	200542	5	Thu	1	None	Holiday	None
20051014	14-10-2005	14-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	287	2005287	42	42	200542	6	Fri	1	None	Holiday	None
20051015	15-10-2005	15-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	288	2005288	42	42	200542	7	Sat	0	None	Holiday	None
20051016	16-10-2005	16-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	289	2005289	43	43	200543	1	Sun	0	None	Holiday	None
20051017	17-10-2005	17-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	290	2005290	43	43	200543	2	Mon	1	None	Holiday	None
20051018	18-10-2005	18-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	291	2005291	43	43	200543	3	Tue	1	None	Holiday	None
20051019	19-10-2005	19-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	292	2005292	43	43	200543	4	Wed	1	None	Holiday	None
20051020	20-10-2005	20-10-2005 12:00:00 AM	2005	2005	4	200504	Q4	10	200510	October	Oct	293	2005293	43	43	200543	5	Thu	1	None	Holiday	None
