DateSK,DateAK,DatetimeAK,CalendarYear,CalendarYearLabel,CalendarQuarter,CalendarYearQuarter,CalendarQuarterLabel,CalendarMonth,CalendarYearMonth,CalendarMonthLabel,CalendarMonthAbbreviation,DayNumberOfYear,CalendarYearDay,CalendarWeek,CalendarWeekLabel,CalendarYearWeek,CalendarDayOfWeek,CalendarDayOfWeekLabel,IsWorkDay,NorthAmericaSeason,EuropeSeason,AsiaSeason
20050527,2005-05-27,2005-05-27 00:00:00.000,2005,2005,2,200502,Q2,5,200505,May,May,147,2005147,22,22,200522,6,Fri,1,None,None,Tax Time/Summer
20050528,2005-05-28,2005-05-28 00:00:00.000,2005,2005,2,200502,Q2,5,200505,May,May,148,2005148,22,22,200522,7,Sat,0,None,None,Tax Time/Summer
20050529,2005-05-29,2005-05-29 00:00:00.000,2005,2005,2,200502,Q2,5,200505,May,May,149,2005149,23,23,200523,1,Sun,0,None,None,Tax Time/Summer
20050530,2005-05-30,2005-05-30 00:00:00.000,2005,2005,2,200502,Q2,5,200505,May,May,150,2005150,23,23,200523,2,Mon,1,None,None,Tax Time/Summer
20050531,2005-05-31,2005-05-31 00:00:00.000,2005,2005,2,200502,Q2,5,200505,May,May,151,2005151,23,23,200523,3,Tue,1,None,None,Tax Time/Summer
20050601,2005-06-01,2005-06-01 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,152,2005152,23,23,200523,4,Wed,1,None,None,None
20050602,2005-06-02,2005-06-02 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,153,2005153,23,23,200523,5,Thu,1,None,None,None
20050603,2005-06-03,2005-06-03 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,154,2005154,23,23,200523,6,Fri,1,None,None,None
20050604,2005-06-04,2005-06-04 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,155,2005155,23,23,200523,7,Sat,0,None,None,None
20050605,2005-06-05,2005-06-05 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,156,2005156,24,24,200524,1,Sun,0,None,None,None
20050606,2005-06-06,2005-06-06 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,157,2005157,24,24,200524,2,Mon,1,None,None,None
20050607,2005-06-07,2005-06-07 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,158,2005158,24,24,200524,3,Tue,1,None,None,None
20050608,2005-06-08,2005-06-08 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,159,2005159,24,24,200524,4,Wed,1,None,None,None
20050609,2005-06-09,2005-06-09 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,160,2005160,24,24,200524,5,Thu,1,None,None,None
20050610,2005-06-10,2005-06-10 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,161,2005161,24,24,200524,6,Fri,1,None,None,None
20050611,2005-06-11,2005-06-11 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,162,2005162,24,24,200524,7,Sat,0,None,None,None
20050612,2005-06-12,2005-06-12 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,163,2005163,25,25,200525,1,Sun,0,None,None,None
20050613,2005-06-13,2005-06-13 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,164,2005164,25,25,200525,2,Mon,1,None,None,None
20050614,2005-06-14,2005-06-14 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,165,2005165,25,25,200525,3,Tue,1,None,None,None
20050615,2005-06-15,2005-06-15 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,166,2005166,25,25,200525,4,Wed,1,None,None,None
20050616,2005-06-16,2005-06-16 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,167,2005167,25,25,200525,5,Thu,1,None,None,None
20050617,2005-06-17,2005-06-17 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,168,2005168,25,25,200525,6,Fri,1,None,None,None
20050618,2005-06-18,2005-06-18 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,169,2005169,25,25,200525,7,Sat,0,None,None,None
20050619,2005-06-19,2005-06-19 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,170,2005170,26,26,200526,1,Sun,0,None,None,None
20050620,2005-06-20,2005-06-20 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,171,2005171,26,26,200526,2,Mon,1,None,None,None
20050621,2005-06-21,2005-06-21 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,172,2005172,26,26,200526,3,Tue,1,None,None,None
20050622,2005-06-22,2005-06-22 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,173,2005173,26,26,200526,4,Wed,1,None,None,None
20050623,2005-06-23,2005-06-23 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,174,2005174,26,26,200526,5,Thu,1,None,None,None
20050624,2005-06-24,2005-06-24 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,175,2005175,26,26,200526,6,Fri,1,None,None,None
20050625,2005-06-25,2005-06-25 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,176,2005176,26,26,200526,7,Sat,0,None,None,None
20050626,2005-06-26,2005-06-26 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,177,2005177,27,27,200527,1,Sun,0,None,None,None
20050627,2005-06-27,2005-06-27 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,178,2005178,27,27,200527,2,Mon,1,None,None,None
20050628,2005-06-28,2005-06-28 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,179,2005179,27,27,200527,3,Tue,1,None,None,None
20050629,2005-06-29,2005-06-29 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,180,2005180,27,27,200527,4,Wed,1,None,None,None
20050630,2005-06-30,2005-06-30 00:00:00.000,2005,2005,2,200502,Q2,6,200506,June,Jun,181,2005181,27,27,200527,5,Thu,1,None,None,None
20050701,2005-07-01,2005-07-01 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,182,2005182,27,27,200527,6,Fri,1,Back to School,Back to School,None
20050702,2005-07-02,2005-07-02 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,183,2005183,27,27,200527,7,Sat,0,Back to School,Back to School,None
20050703,2005-07-03,2005-07-03 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,184,2005184,28,28,200528,1,Sun,0,Back to School,Back to School,None
20050704,2005-07-04,2005-07-04 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,185,2005185,28,28,200528,2,Mon,1,Back to School,Back to School,None
20050705,2005-07-05,2005-07-05 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,186,2005186,28,28,200528,3,Tue,1,Back to School,Back to School,None
20050706,2005-07-06,2005-07-06 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,187,2005187,28,28,200528,4,Wed,1,Back to School,Back to School,None
20050707,2005-07-07,2005-07-07 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,188,2005188,28,28,200528,5,Thu,1,Back to School,Back to School,None
20050708,2005-07-08,2005-07-08 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,189,2005189,28,28,200528,6,Fri,1,Back to School,Back to School,None
20050709,2005-07-09,2005-07-09 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,190,2005190,28,28,200528,7,Sat,0,Back to School,Back to School,None
20050710,2005-07-10,2005-07-10 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,191,2005191,29,29,200529,1,Sun,0,Back to School,Back to School,None
20050711,2005-07-11,2005-07-11 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,192,2005192,29,29,200529,2,Mon,1,Back to School,Back to School,None
20050712,2005-07-12,2005-07-12 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,193,2005193,29,29,200529,3,Tue,1,Back to School,Back to School,None
20050713,2005-07-13,2005-07-13 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,194,2005194,29,29,200529,4,Wed,1,Back to School,Back to School,None
20050714,2005-07-14,2005-07-14 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,195,2005195,29,29,200529,5,Thu,1,Back to School,Back to School,None
20050715,2005-07-15,2005-07-15 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,196,2005196,29,29,200529,6,Fri,1,Back to School,Back to School,None
20050716,2005-07-16,2005-07-16 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,197,2005197,29,29,200529,7,Sat,0,Back to School,Back to School,None
20050717,2005-07-17,2005-07-17 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,198,2005198,30,30,200530,1,Sun,0,Back to School,Back to School,None
20050718,2005-07-18,2005-07-18 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,199,2005199,30,30,200530,2,Mon,1,Back to School,Back to School,None
20050719,2005-07-19,2005-07-19 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,200,2005200,30,30,200530,3,Tue,1,Back to School,Back to School,None
20050720,2005-07-20,2005-07-20 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,201,2005201,30,30,200530,4,Wed,1,Back to School,Back to School,None
20050721,2005-07-21,2005-07-21 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,202,2005202,30,30,200530,5,Thu,1,Back to School,Back to School,None
20050722,2005-07-22,2005-07-22 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,203,2005203,30,30,200530,6,Fri,1,Back to School,Back to School,None
20050723,2005-07-23,2005-07-23 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,204,2005204,30,30,200530,7,Sat,0,Back to School,Back to School,None
20050724,2005-07-24,2005-07-24 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,205,2005205,31,31,200531,1,Sun,0,Back to School,Back to School,None
20050725,2005-07-25,2005-07-25 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,206,2005206,31,31,200531,2,Mon,1,Back to School,Back to School,None
20050726,2005-07-26,2005-07-26 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,207,2005207,31,31,200531,3,Tue,1,Back to School,Back to School,None
20050727,2005-07-27,2005-07-27 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,208,2005208,31,31,200531,4,Wed,1,Back to School,Back to School,None
20050728,2005-07-28,2005-07-28 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,209,2005209,31,31,200531,5,Thu,1,Back to School,Back to School,None
20050729,2005-07-29,2005-07-29 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,210,2005210,31,31,200531,6,Fri,1,Back to School,Back to School,None
20050730,2005-07-30,2005-07-30 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,211,2005211,31,31,200531,7,Sat,0,Back to School,Back to School,None
20050731,2005-07-31,2005-07-31 00:00:00.000,2005,2005,3,200503,Q3,7,200507,July,Jul,212,2005212,32,32,200532,1,Sun,0,Back to School,Back to School,None
20050801,2005-08-01,2005-08-01 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,213,2005213,32,32,200532,2,Mon,1,Back to School,Back to School,None
20050802,2005-08-02,2005-08-02 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,214,2005214,32,32,200532,3,Tue,1,Back to School,Back to School,None
20050803,2005-08-03,2005-08-03 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,215,2005215,32,32,200532,4,Wed,1,Back to School,Back to School,None
20050804,2005-08-04,2005-08-04 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,216,2005216,32,32,200532,5,Thu,1,Back to School,Back to School,None
20050805,2005-08-05,2005-08-05 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,217,2005217,32,32,200532,6,Fri,1,Back to School,Back to School,None
20050806,2005-08-06,2005-08-06 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,218,2005218,32,32,200532,7,Sat,0,Back to School,Back to School,None
20050807,2005-08-07,2005-08-07 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,219,2005219,33,33,200533,1,Sun,0,Back to School,Back to School,None
20050808,2005-08-08,2005-08-08 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,220,2005220,33,33,200533,2,Mon,1,Back to School,Back to School,None
20050809,2005-08-09,2005-08-09 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,221,2005221,33,33,200533,3,Tue,1,Back to School,Back to School,None
20050810,2005-08-10,2005-08-10 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,222,2005222,33,33,200533,4,Wed,1,Back to School,Back to School,None
20050811,2005-08-11,2005-08-11 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,223,2005223,33,33,200533,5,Thu,1,Back to School,Back to School,None
20050812,2005-08-12,2005-08-12 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,224,2005224,33,33,200533,6,Fri,1,Back to School,Back to School,None
20050813,2005-08-13,2005-08-13 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,225,2005225,33,33,200533,7,Sat,0,Back to School,Back to School,None
20050814,2005-08-14,2005-08-14 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,226,2005226,34,34,200534,1,Sun,0,Back to School,Back to School,None
20050815,2005-08-15,2005-08-15 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,227,2005227,34,34,200534,2,Mon,1,Back to School,Back to School,None
20050816,2005-08-16,2005-08-16 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,228,2005228,34,34,200534,3,Tue,1,Back to School,Back to School,None
20050817,2005-08-17,2005-08-17 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,229,2005229,34,34,200534,4,Wed,1,Back to School,Back to School,None
20050818,2005-08-18,2005-08-18 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,230,2005230,34,34,200534,5,Thu,1,Back to School,Back to School,None
20050819,2005-08-19,2005-08-19 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,231,2005231,34,34,200534,6,Fri,1,Back to School,Back to School,None
20050820,2005-08-20,2005-08-20 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,232,2005232,34,34,200534,7,Sat,0,Back to School,Back to School,None
20050821,2005-08-21,2005-08-21 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,233,2005233,35,35,200535,1,Sun,0,Back to School,Back to School,None
20050822,2005-08-22,2005-08-22 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,234,2005234,35,35,200535,2,Mon,1,Back to School,Back to School,None
20050823,2005-08-23,2005-08-23 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,235,2005235,35,35,200535,3,Tue,1,Back to School,Back to School,None
20050824,2005-08-24,2005-08-24 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,236,2005236,35,35,200535,4,Wed,1,Back to School,Back to School,None
20050825,2005-08-25,2005-08-25 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,237,2005237,35,35,200535,5,Thu,1,Back to School,Back to School,None
20050826,2005-08-26,2005-08-26 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,238,2005238,35,35,200535,6,Fri,1,Back to School,Back to School,None
20050827,2005-08-27,2005-08-27 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,239,2005239,35,35,200535,7,Sat,0,Back to School,Back to School,None
20050828,2005-08-28,2005-08-28 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,240,2005240,36,36,200536,1,Sun,0,Back to School,Back to School,None
20050829,2005-08-29,2005-08-29 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,241,2005241,36,36,200536,2,Mon,1,Back to School,Back to School,None
20050830,2005-08-30,2005-08-30 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,242,2005242,36,36,200536,3,Tue,1,Back to School,Back to School,None
20050831,2005-08-31,2005-08-31 00:00:00.000,2005,2005,3,200503,Q3,8,200508,August,Aug,243,2005243,36,36,200536,4,Wed,1,Back to School,Back to School,None
20050901,2005-09-01,2005-09-01 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,244,2005244,36,36,200536,5,Thu,1,Back to School,None,None
20050902,2005-09-02,2005-09-02 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,245,2005245,36,36,200536,6,Fri,1,Back to School,None,None
20050903,2005-09-03,2005-09-03 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,246,2005246,36,36,200536,7,Sat,0,Back to School,None,None
20050904,2005-09-04,2005-09-04 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,247,2005247,37,37,200537,1,Sun,0,Back to School,None,None
20050905,2005-09-05,2005-09-05 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,248,2005248,37,37,200537,2,Mon,1,Back to School,None,None
20050906,2005-09-06,2005-09-06 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,249,2005249,37,37,200537,3,Tue,1,Back to School,None,None
20050907,2005-09-07,2005-09-07 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,250,2005250,37,37,200537,4,Wed,1,Back to School,None,None
20050908,2005-09-08,2005-09-08 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,251,2005251,37,37,200537,5,Thu,1,Back to School,None,None
20050909,2005-09-09,2005-09-09 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,252,2005252,37,37,200537,6,Fri,1,Back to School,None,None
20050910,2005-09-10,2005-09-10 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,253,2005253,37,37,200537,7,Sat,0,Back to School,None,None
20050911,2005-09-11,2005-09-11 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,254,2005254,38,38,200538,1,Sun,0,Back to School,None,None
20050912,2005-09-12,2005-09-12 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,255,2005255,38,38,200538,2,Mon,1,Back to School,None,None
20050913,2005-09-13,2005-09-13 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,256,2005256,38,38,200538,3,Tue,1,Back to School,None,None
20050914,2005-09-14,2005-09-14 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,257,2005257,38,38,200538,4,Wed,1,Back to School,None,None
20050915,2005-09-15,2005-09-15 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,258,2005258,38,38,200538,5,Thu,1,Back to School,None,None
20050916,2005-09-16,2005-09-16 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,259,2005259,38,38,200538,6,Fri,1,Back to School,None,None
20050917,2005-09-17,2005-09-17 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,260,2005260,38,38,200538,7,Sat,0,Back to School,None,None
20050918,2005-09-18,2005-09-18 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,261,2005261,39,39,200539,1,Sun,0,Back to School,None,None
20050919,2005-09-19,2005-09-19 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,262,2005262,39,39,200539,2,Mon,1,Back to School,None,None
20050920,2005-09-20,2005-09-20 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,263,2005263,39,39,200539,3,Tue,1,Back to School,None,None
20050921,2005-09-21,2005-09-21 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,264,2005264,39,39,200539,4,Wed,1,Back to School,None,None
20050922,2005-09-22,2005-09-22 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,265,2005265,39,39,200539,5,Thu,1,Back to School,None,None
20050923,2005-09-23,2005-09-23 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,266,2005266,39,39,200539,6,Fri,1,Back to School,None,None
20050924,2005-09-24,2005-09-24 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,267,2005267,39,39,200539,7,Sat,0,Back to School,None,None
20050925,2005-09-25,2005-09-25 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,268,2005268,40,40,200540,1,Sun,0,Back to School,None,None
20050926,2005-09-26,2005-09-26 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,269,2005269,40,40,200540,2,Mon,1,Back to School,None,None
20050927,2005-09-27,2005-09-27 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,270,2005270,40,40,200540,3,Tue,1,Back to School,None,None
20050928,2005-09-28,2005-09-28 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,271,2005271,40,40,200540,4,Wed,1,Back to School,None,None
20050929,2005-09-29,2005-09-29 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,272,2005272,40,40,200540,5,Thu,1,Back to School,None,None
20050930,2005-09-30,2005-09-30 00:00:00.000,2005,2005,3,200503,Q3,9,200509,September,Sep,273,2005273,40,40,200540,6,Fri,1,Back to School,None,None
20051001,2005-10-01,2005-10-01 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,274,2005274,40,40,200540,7,Sat,0,None,Holiday,None
20051002,2005-10-02,2005-10-02 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,275,2005275,41,41,200541,1,Sun,0,None,Holiday,None
20051003,2005-10-03,2005-10-03 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,276,2005276,41,41,200541,2,Mon,1,None,Holiday,None
20051004,2005-10-04,2005-10-04 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,277,2005277,41,41,200541,3,Tue,1,None,Holiday,None
20051005,2005-10-05,2005-10-05 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,278,2005278,41,41,200541,4,Wed,1,None,Holiday,None
20051006,2005-10-06,2005-10-06 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,279,2005279,41,41,200541,5,Thu,1,None,Holiday,None
20051007,2005-10-07,2005-10-07 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,280,2005280,41,41,200541,6,Fri,1,None,Holiday,None
20051008,2005-10-08,2005-10-08 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,281,2005281,41,41,200541,7,Sat,0,None,Holiday,None
20051009,2005-10-09,2005-10-09 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,282,2005282,42,42,200542,1,Sun,0,None,Holiday,None
20051010,2005-10-10,2005-10-10 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,283,2005283,42,42,200542,2,Mon,1,None,Holiday,None
20051011,2005-10-11,2005-10-11 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,284,2005284,42,42,200542,3,Tue,1,None,Holiday,None
20051012,2005-10-12,2005-10-12 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,285,2005285,42,42,200542,4,Wed,1,None,Holiday,None
20051013,2005-10-13,2005-10-13 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,286,2005286,42,42,200542,5,Thu,1,None,Holiday,None
20051014,2005-10-14,2005-10-14 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,287,2005287,42,42,200542,6,Fri,1,None,Holiday,None
20051015,2005-10-15,2005-10-15 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,288,2005288,42,42,200542,7,Sat,0,None,Holiday,None
20051016,2005-10-16,2005-10-16 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,289,2005289,43,43,200543,1,Sun,0,None,Holiday,None
20051017,2005-10-17,2005-10-17 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,290,2005290,43,43,200543,2,Mon,1,None,Holiday,None
20051018,2005-10-18,2005-10-18 00:00:00.000,2005,2005,4,200504,Q4,10,200510,October,Oct,291,2005291,43,43,200543,3,Tue,1,None,Holiday,None
